216
6.928223	6.928223	6.928223	
5.773519	0.000000	5.773519	-0.881576	0.128426	-0.245878	0.381936	
5.773519	1.154704	4.618815	-0.088465	-0.896870	0.362880	0.236888	
6.350871	1.732056	6.350871	-0.887911	-0.102776	-0.218609	-0.391487	
6.350871	0.577352	5.196167	0.519940	-0.748111	0.396083	-0.114501	
5.196167	1.732056	5.196167	-0.104140	-0.442887	0.686273	0.567481	
5.196167	0.577352	6.350871	0.107080	0.431178	0.830335	0.336397	
4.618815	2.309408	0.000000	0.331787	0.253784	0.100216	0.903033	
4.618815	3.464111	1.154704	0.025055	0.903036	-0.351705	-0.245361	
5.773519	2.309408	1.154704	0.304213	-0.678257	0.233418	-0.626848	
5.773519	3.464111	0.000000	0.633610	-0.621812	0.082200	-0.452914	
6.350871	4.041463	1.732056	-0.402802	0.274850	-0.036461	0.872284	
6.350871	2.886759	0.577352	0.213708	0.620293	-0.708311	0.260501	
5.196167	4.041463	0.577352	0.381586	-0.239928	0.135595	-0.882293	
5.196167	2.886759	1.732056	-0.898903	-0.022837	-0.299900	-0.318610	
4.618815	2.309408	2.309408	-0.145488	0.398474	-0.680012	0.598026	
4.618815	3.464111	3.464111	-0.166630	-0.485295	-0.342264	0.787133	
5.773519	2.309408	3.464111	0.270501	-0.678043	0.616217	0.295573	
5.773519	3.464111	2.309408	-0.242303	0.617862	-0.697198	-0.271019	
6.350871	4.041463	4.041463	-0.270153	-0.627713	0.290670	0.669705	
6.350871	2.886759	2.886759	0.225033	-0.438977	0.370794	0.786874	
5.196167	4.041463	2.886759	-0.008516	-0.008742	-0.372760	0.927847	
5.196167	2.886759	4.041463	0.319968	0.805836	0.246534	-0.432977	
4.618815	2.309408	4.618815	0.359680	0.248900	-0.124349	-0.890627	
4.618815	3.464111	5.773519	-0.475620	0.144329	-0.791333	-0.356014	
5.773519	2.309408	5.773519	-0.050779	0.425199	0.275574	-0.860631	
5.773519	3.464111	4.618815	0.455941	-0.198082	0.791755	0.354972	
6.350871	4.041463	6.350871	-0.583543	0.123685	-0.753347	0.276854	
6.350871	2.886759	5.196167	-0.282201	-0.636661	0.672102	-0.251605	
5.196167	4.041463	5.196167	-0.264752	-0.669902	0.223829	0.656535	
5.196167	2.886759	6.350871	0.312900	0.648288	0.296507	0.627615	
4.618815	4.618815	0.000000	0.811479	0.329358	0.457480	-0.154070	
4.618815	5.773519	1.154704	0.098010	-0.452026	-0.805787	0.369830	
5.773519	4.618815	1.154704	0.321746	-0.671987	0.244302	-0.620669	
5.773519	5.773519	0.000000	-0.163368	-0.468716	0.365249	-0.787534	
6.350871	6.350871	1.732056	-0.377267	0.923781	0.055706	-0.034572	
6.350871	5.196167	0.577352	-0.107085	-0.262166	0.925110	0.252931	
5.196167	6.350871	0.577352	0.364533	-0.256262	0.085018	-0.891189	
5.196167	5.196167	1.732056	-0.084568	0.903342	-0.346859	0.237719	
4.618815	4.618815	2.309408	-0.906372	0.422465	0.000712	0.003496	
4.618815	5.773519	3.464111	0.601624	0.302833	-0.258954	0.692303	
5.773519	4.618815	3.464111	-0.462108	0.526744	-0.410690	0.583378	
5.773519	5.773519	2.309408	0.022425	-0.081921	-0.924060	0.372693	
6.350871	6.350871	4.041463	0.904051	0.084251	-0.240687	-0.343020	
6.350871	5.196167	2.886759	-0.229006	-0.659652	0.277801	0.659729	
5.196167	6.350871	2.886759	0.921807	0.382286	0.016785	0.062029	
5.196167	5.196167	4.041463	0.295255	-0.453393	0.298473	0.786240	
4.618815	4.618815	4.618815	0.163142	0.537316	-0.261037	0.785198	
4.618815	5.773519	5.773519	0.238217	0.438059	0.349614	-0.793175	
5.773519	4.618815	5.773519	-0.813024	-0.275482	0.461517	-0.223841	
5.773519	5.773519	4.618815	-0.783666	-0.352947	0.480814	-0.173537	
6.350871	6.350871	6.350871	-0.346743	-0.799890	-0.139561	0.469541	
6.350871	5.196167	5.196167	0.928006	0.371295	0.025929	0.016491	
5.196167	6.350871	5.196167	0.442068	0.057778	0.743481	-0.498471	
5.196167	5.196167	6.350871	0.054900	-0.905953	-0.347073	0.236167	
